"Time_period","Site","Temp_mean","Temp_min","Temp_max","Temp_range","VPD_mean","VPD_min","VPD_max","VPD_range"
"Week 46",52,11.7959186507937,6.40728571428571,18.36,11.9527142857143,NA,NA,NA,NA
"Week 47",52,14.7417817460317,9.05728571428571,21.6485714285714,12.5912857142857,NA,NA,NA,NA
"Week 48",52,10.1352321428571,4.40128571428571,17.2158571428571,12.8145714285714,NA,NA,NA,NA
"Week 49",52,8.7696369047619,1.60642857142857,17.5018571428571,15.8954285714286,NA,NA,NA,NA
"Week 50",52,9.87619642857143,2.68142857142857,19.0034285714286,16.322,NA,NA,NA,NA
"Week 51",52,7.32649603174603,0.889428571428571,15.1414285714286,14.252,NA,NA,NA,NA
"Week 52",52,8.54714682539683,2.53828571428571,16.7867142857143,14.2484285714286,NA,NA,NA,NA
"Week 53",52,9.64205555555556,5.047,15.571,10.524,NA,NA,NA,NA
"Week 1",54,10.8322658730159,6.62328571428571,15.485,8.86171428571429,NA,NA,NA,NA
"Week 2",54,10.8352777777778,6.76642857142857,15.4852857142857,8.71885714285714,NA,NA,NA,NA
"Week 3",54,10.08175,5.19371428571429,15.1278571428571,9.93414285714286,186.50858958735,0,543.324885044464,543.324885044464
"Week 4",54,8.54416071428571,3.47828571428571,14.9851428571429,11.5068571428571,163.12298223996,0,643.145788420457,643.145788420457
"Week 5",54,11.982255952381,5.837,21.4152857142857,15.5782857142857,465.589661182387,20.2488500805479,1445.2608826035,1425.01203252296
"Week 6",54,12.0198313492063,4.97942857142857,22.6297142857143,17.6502857142857,650.580304731476,55.37549826063,1817.39582566519,1762.02032740456
"Week 7",54,8.38207341269841,1.61971428571429,17.1285714285714,15.5088571428571,484.516477019622,49.6017546255109,1296.62324211761,1247.0214874921
"Week 8",54,6.01817772249862,-0.286666666666667,12.222,12.5086666666667,373.062615955638,60.6826740615541,838.397465433581,777.714791372027
"Week 44",54,13.3982916666667,7.886,18.2243333333333,10.3383333333333,NA,NA,NA,NA
"Week 45",54,11.5415410561661,6.26585714285714,17.486,11.2201428571429,NA,NA,NA,NA
"Week 46",54,11.5934543650794,6.48042857142857,17.629,11.1485714285714,NA,NA,NA,NA
"Week 47",54,14.0955892857143,8.69628571428571,20.6292857142857,11.933,NA,NA,NA,NA
"Week 48",54,9.80072222222222,4.69328571428571,16.4857142857143,11.7924285714286,NA,NA,NA,NA
"Week 49",54,7.08167261904762,0.904714285714286,16.7714285714286,15.8667142857143,NA,NA,NA,NA
"Week 50",54,7.99981944444444,1.26214285714286,18.129,16.8668571428571,NA,NA,NA,NA
"Week 51",54,6.38284722222222,0.404285714285714,14.6277142857143,14.2234285714286,NA,NA,NA,NA
"Week 52",54,7.60394841269841,2.19157142857143,15.771,13.5794285714286,NA,NA,NA,NA
"Week 53",54,8.76163888888889,4.05,14.556,10.506,NA,NA,NA,NA
"Week 1",58,10.5477361111111,5.711,17.1598571428571,11.4488571428571,NA,NA,NA,NA
"Week 2",58,10.5886349206349,5.926,17.5895714285714,11.6635714285714,NA,NA,NA,NA
"Week 3",58,9.88037301587302,4.35,17.3037142857143,12.9537142857143,212.097257754991,0,889.237848653151,889.237848653151
"Week 4",58,8.39993055555556,2.77471428571429,18.09,15.3152857142857,191.202869291736,0,982.926497255357,982.926497255357
"Week 5",58,11.8486984126984,4.85185714285714,25.3075714285714,20.4557142857143,514.330269605964,2.47872547855654,2176.55341628502,2174.07469080646
"Week 6",58,11.7933611111111,3.84914285714286,26.45,22.6008571428571,693.897131037429,16.9083622221645,2569.35170216498,2552.44333994281
"Week 7",58,8.31501388888889,0.911857142857143,20.8777142857143,19.9658571428571,521.403493867573,27.473755641733,1770.78741547253,1743.31365983079
"Week 8",58,6.02559217171717,-1.11833333333333,16.255,17.3733333333333,393.99480420975,34.4322657711457,1241.23080381666,1206.79853804551
"Week 44",58,13.0528715277778,6.82075,21.9675,15.14675,NA,NA,NA,NA
"Week 45",58,11.535134004884,5.42457142857143,20.3061428571429,14.8815714285714,NA,NA,NA,NA
"Week 46",58,11.6424067460317,5.85414285714286,20.5205714285714,14.6664285714286,NA,NA,NA,NA
"Week 47",58,13.9875476190476,7.93071428571429,23.3791428571429,15.4484285714286,NA,NA,NA,NA
"Week 48",58,9.75456746031746,3.99214285714286,19.5912857142857,15.5991428571429,NA,NA,NA,NA
"Week 49",58,6.86224404761905,0.0518571428571429,20.5922857142857,20.5404285714286,NA,NA,NA,NA
"Week 50",58,7.62947023809524,0.338571428571429,22.0211428571429,21.6825714285714,NA,NA,NA,NA
"Week 51",58,6.28891666666667,-0.449714285714286,18.0898571428571,18.5395714285714,NA,NA,NA,NA
"Week 52",58,7.35619444444444,1.19871428571429,18.8764285714286,17.6777142857143,NA,NA,NA,NA
"Week 53",58,8.42811111111111,3.061,18.09,15.029,NA,NA,NA,NA
"Week 1",61,11.283376984127,7.49657142857143,17.0912857142857,9.59471428571429,NA,NA,NA,NA
"Week 2",61,10.9073849206349,6.77985714285714,17.9504285714286,11.1705714285714,NA,NA,NA,NA
"Week 3",61,10.2181468253968,5.05871428571429,17.7361428571429,12.6774285714286,227.079476878903,0,883.096518698964,883.096518698964
"Week 4",61,9.0665873015873,4.12671428571429,18.5941428571429,14.4674285714286,211.580347844628,0,1064.79675055443,1064.79675055443
"Week 5",61,14.0269107142857,8.14128571428571,25.313,17.1717142857143,686.575295966553,129.508245209344,2165.24816718307,2035.73992197373
"Week 6",61,14.068875,7.49671428571429,26.5985714285714,19.1018571428571,882.112402153274,167.609486784785,2591.71606218801,2424.10657540323
"Week 7",61,9.79609722222222,2.97914285714286,21.8834285714286,18.9042857142857,631.071219467221,72.1255180551472,1910.6238565052,1838.49833845005
"Week 8",61,6.82714983164983,0.372333333333333,18.428,18.0556666666667,466.033153194538,69.550110517187,1506.76525875137,1437.21514823418
"Week 44",61,13.61309375,7.81875,22.84825,15.0295,NA,NA,NA,NA
"Week 45",61,12.0964983211233,6.70785714285714,21.2404285714286,14.5325714285714,NA,NA,NA,NA
"Week 46",61,12.1596626984127,7.28142857142857,21.4537142857143,14.1722857142857,NA,NA,NA,NA
"Week 47",61,14.8663154761905,9.503,24.4565714285714,14.9535714285714,NA,NA,NA,NA
"Week 48",61,10.5470634920635,5.70428571428571,19.5242857142857,13.82,NA,NA,NA,NA
"Week 49",61,9.58548015873016,4.12671428571429,20.4538571428571,16.3271428571429,NA,NA,NA,NA
"Week 50",61,10.8291428571429,4.84385714285714,22.1694285714286,17.3255714285714,NA,NA,NA,NA
"Week 51",61,7.77820833333333,1.83142857142857,17.8074285714286,15.976,NA,NA,NA,NA
"Week 52",61,9.09325992063492,3.69642857142857,19.238,15.5415714285714,NA,NA,NA,NA
"Week 53",61,9.89445833333333,6.063,19.596,13.533,NA,NA,NA,NA
"Week 1",65,10.7371686507937,6.57557142857143,16.0335714285714,9.458,NA,NA,NA,NA
"Week 2",65,10.6706527777778,6.36085714285714,16.034,9.67314285714286,NA,NA,NA,NA
"Week 3",65,9.96805753968254,4.70985714285714,16.1772857142857,11.4674285714286,185.292518832948,0,634.289982640013,634.289982640013
"Week 4",65,8.46395436507937,3.491,15.8902857142857,12.3992857142857,160.583072043182,0,736.92835376333,736.92835376333
"Week 5",65,12.2921031746032,5.93028571428571,23.0422857142857,17.112,502.488534205088,18.9826510798695,1706.87854045245,1687.89588937258
"Week 6",65,12.3100257936508,4.99785714285714,24.3998571428571,19.402,686.669655943526,43.3479148914373,2097.88607120842,2054.53815631699
"Week 7",65,8.54061111111111,1.55257142857143,19.6821428571429,18.1295714285714,510.120016859268,50.9613214911751,1622.51934060818,1571.558019117
"Week 8",65,5.9622138047138,-0.290666666666667,14.435,14.7256666666667,379.552806309349,54.0036906788561,1070.41519560082,1016.41150492196
"Week 44",65,13.0404965277778,7.203,21.36225,14.15925,NA,NA,NA,NA
"Week 45",65,11.4809833638584,5.92985714285714,19.1107142857143,13.1808571428571,NA,NA,NA,NA
"Week 46",65,11.4975932539683,6.28842857142857,18.8241428571429,12.5357142857143,NA,NA,NA,NA
"Week 47",65,14.0762757936508,8.58342857142857,21.8991428571429,13.3157142857143,NA,NA,NA,NA
"Week 48",65,9.56552380952381,4.49542857142857,17.394,12.8985714285714,NA,NA,NA,NA
"Week 49",65,7.34720833333333,0.835,17.6801428571429,16.8451428571429,NA,NA,NA,NA
"Week 50",65,8.47206944444445,1.481,19.1822857142857,17.7012857142857,NA,NA,NA,NA
"Week 51",65,6.47697619047619,0.260285714285714,15.5324285714286,15.2721428571429,NA,NA,NA,NA
"Week 52",65,7.73143650793651,2.271,16.6778571428571,14.4068571428571,NA,NA,NA,NA
"Week 53",65,9.05661111111111,4.065,17.108,13.043,NA,NA,NA,NA
"Week 1",67,11.2124761904762,6.763,16.2381428571429,9.47514285714286,NA,NA,NA,NA
"Week 2",67,11.0851527777778,6.76371428571429,16.2387142857143,9.475,NA,NA,NA,NA
"Week 3",67,10.3160119047619,5.10814285714286,16.382,11.2738571428571,223.420988829099,0,764.925235826517,764.925235826517
"Week 4",67,8.91025595238095,3.45485714285714,16.2378571428571,12.783,195.982277675375,0,788.965347345265,788.965347345265
"Week 5",67,13.1140833333333,6.04457142857143,23.1097142857143,17.0651428571429,589.694264021596,39.453699492211,1682.30923162395,1642.85553213174
"Week 6",67,13.438625,5.18128571428571,24.3954285714286,19.2141428571429,806.502372609288,63.5188424363662,2148.2593966386,2084.74055420224
"Week 7",67,9.14416468253968,1.79814285714286,18.3871428571429,16.589,553.646884759048,62.9971980602128,1399.41387476506,1336.41667670484
"Week 8",67,6.30411739911553,-0.771666666666667,13.6576666666667,14.4293333333333,398.982064274627,42.2556730080973,920.455992836048,878.200319827951
"Week 44",67,13.3586041666667,7.24825,19.55075,12.3025,NA,NA,NA,NA
"Week 45",67,11.8337351953602,6.04357142857143,18.6745714285714,12.631,NA,NA,NA,NA
"Week 46",67,11.859121031746,6.33142857142857,18.3877142857143,12.0562857142857,NA,NA,NA,NA
"Week 47",67,14.7513472222222,8.91914285714286,21.8232857142857,12.9041428571429,NA,NA,NA,NA
"Week 48",67,10.1662103174603,4.38971428571429,17.9584285714286,13.5687142857143,NA,NA,NA,NA
"Week 49",67,8.63114285714286,1.58257142857143,18.1012857142857,16.5187142857143,NA,NA,NA,NA
"Week 50",67,9.74977976190476,2.37457142857143,19.7477142857143,17.3731428571429,NA,NA,NA,NA
"Week 51",67,7.27924007936508,0.717857142857143,15.5931428571429,14.8752857142857,NA,NA,NA,NA
"Week 52",67,8.56015674603175,2.447,17.3847142857143,14.9377142857143,NA,NA,NA,NA
"Week 53",67,9.52530555555555,4.606,15.666,11.06,NA,NA,NA,NA
"Week 1",72,11.7483591269841,8.50214285714286,16.4605714285714,7.95842857142857,NA,NA,NA,NA
"Week 2",72,11.1748492063492,7.71285714285714,16.1034285714286,8.39057142857143,NA,NA,NA,NA
"Week 3",72,10.5603293650794,6.27571428571429,16.0318571428571,9.75614285714286,237.408617165551,13.4734686026342,699.127854704163,685.654386101528
"Week 4",72,9.43699404761905,5.41428571428571,16.0314285714286,10.6171428571429,193.501974078022,0,755.477050969747,755.477050969747
"Week 5",72,15.2651785714286,10.3677142857143,22.8291428571429,12.4614285714286,739.76507902906,252.63566849614,1674.91926762413,1422.28359912799
"Week 6",72,15.4346765873016,9.86585714285714,24.4015714285714,14.5357142857143,935.589234799486,318.929240909163,2098.45348579936,1779.5242448902
"Week 7",72,10.5472103174603,5.34214285714286,18.7522857142857,13.4101428571429,609.895412507661,161.144102469371,1418.72190532271,1257.57780285334
"Week 8",72,6.84626561636263,2.03533333333333,14.432,12.3966666666667,409.465166276621,133.085946116833,967.875182950602,834.789236833769
"Week 44",72,13.7035185185185,9.07566666666667,20.279,11.2033333333333,NA,NA,NA,NA
"Week 45",72,12.5277916666667,8.14314285714286,18.8962857142857,10.7531428571429,NA,NA,NA,NA
"Week 46",72,12.3821765873016,8.35857142857143,19.0385714285714,10.68,NA,NA,NA,NA
"Week 47",72,15.2889742063492,10.6548571428571,21.9002857142857,11.2454285714286,NA,NA,NA,NA
"Week 48",72,11.1959325396825,6.923,17.3928571428571,10.4698571428571,NA,NA,NA,NA
"Week 49",72,10.8450694444444,6.34814285714286,18.3948571428571,12.0467142857143,NA,NA,NA,NA
"Week 50",72,12.2426130952381,7.13828571428571,19.8261428571429,12.6878571428571,NA,NA,NA,NA
"Week 51",72,8.61837698412698,4.04828571428571,15.6015714285714,11.5532857142857,NA,NA,NA,NA
"Week 52",72,10.0791547619048,5.70171428571429,16.8912857142857,11.1895714285714,NA,NA,NA,NA
"Week 53",72,10.4438472222222,7.569,15.603,8.034,NA,NA,NA,NA
"Week 1",74,12.3390178571429,8.88685714285714,17.4765714285714,8.58971428571428,NA,NA,NA,NA
"Week 2",74,11.8109722222222,7.81257142857143,17.5482857142857,9.73571428571429,NA,NA,NA,NA
"Week 3",74,11.193,6.52214285714286,17.978,11.4558571428571,356.489655650591,81.9250124173477,947.319113883066,865.394101465719
"Week 4",74,10.248753968254,5.59071428571429,17.9058571428571,12.3151428571429,322.263619481094,49.1427016504132,978.699127587724,929.556425937311
"Week 5",74,16.4556111111111,10.6774285714286,25.6251428571429,14.9477142857143,959.403104900058,353.914637497695,2181.14251194847,1827.22787445077
"Week 6",74,16.553369047619,10.248,27.1958571428571,16.9478571428571,1158.35777546117,444.840035195667,2653.33979512907,2208.4997599334
"Week 7",74,11.5695912698413,5.304,21.3384285714286,16.0344285714286,780.755826122562,234.368220845545,1806.13654432457,1571.76832347902
"Week 8",74,7.74764436026936,2.508,17.0483333333333,14.5403333333333,517.942429986182,205.771262889945,1309.70061211476,1103.92934922481
"Week 44",74,14.2364097222222,8.7795,21.6775,12.898,NA,NA,NA,NA
"Week 45",74,13.2741614774115,8.45714285714286,20.6235714285714,12.1664285714286,NA,NA,NA,NA
"Week 46",74,13.2521904761905,8.81542857142857,21.1238571428571,12.3084285714286,NA,NA,NA,NA
"Week 47",74,16.1812202380952,10.8922857142857,25.4112857142857,14.519,NA,NA,NA,NA
"Week 48",74,12.3669861111111,7.23928571428571,20.8381428571429,13.5988571428571,NA,NA,NA,NA
"Week 49",74,12.1439444444444,6.59428571428571,21.6962857142857,15.102,NA,NA,NA,NA
"Week 50",74,13.4633253968254,7.16757142857143,23.1967142857143,16.0291428571429,NA,NA,NA,NA
"Week 51",74,9.75990079365079,4.157,18.7644285714286,14.6074285714286,NA,NA,NA,NA
"Week 52",74,11.1586984126984,5.94928571428571,20.0511428571429,14.1018571428571,NA,NA,NA,NA
"Week 53",74,11.2233055555556,7.526,19.051,11.525,NA,NA,NA,NA
"Week 1",75,11.7111984126984,8.512,15.8195714285714,7.30757142857143,NA,NA,NA,NA
"Week 2",75,11.1151507936508,7.65171428571429,15.5335714285714,7.88185714285714,NA,NA,NA,NA
"Week 3",75,10.4705992063492,6.28814285714286,15.1754285714286,8.88728571428571,246.533428792651,56.9820141773572,529.242099463742,472.260085286385
"Week 4",75,9.24810912698413,5.42785714285714,14.889,9.46114285714286,220.220785918838,32.7368763216877,581.983710978249,549.246834656561
"Week 5",75,14.7495436507937,10.0888571428571,20.6851428571429,10.5962857142857,713.363703649971,317.799093554511,1323.28973766986,1005.49064411534
"Week 6",75,14.7869484126984,9.58742857142857,22.0434285714286,12.456,889.414051694304,377.982419608,1692.74891754951,1314.76649794151
"Week 7",75,9.9385753968254,4.71014285714286,16.4641428571429,11.754,593.414614882663,196.519015633528,1150.1745416467,953.65552601317
"Week 8",75,6.44720707070707,1.88666666666667,12.9316666666667,11.045,403.487140851782,179.009682592055,851.200950655153,672.191268063098
"Week 44",75,13.5329756944444,8.70875,18.98625,10.2775,NA,NA,NA,NA
"Week 45",75,12.3141195054945,8.15328571428571,17.681,9.52771428571429,NA,NA,NA,NA
"Week 46",75,12.2560634920635,8.36842857142857,17.9665714285714,9.59814285714286,NA,NA,NA,NA
"Week 47",75,15.1269285714286,10.5907142857143,20.5422857142857,9.95157142857143,NA,NA,NA,NA
"Week 48",75,10.968375,7.078,16.3212857142857,9.24328571428572,NA,NA,NA,NA
"Week 49",75,10.4646349206349,5.92971428571429,16.822,10.8922857142857,NA,NA,NA,NA
"Week 50",75,11.8401765873016,6.86257142857143,18.325,11.4624285714286,NA,NA,NA,NA
"Week 51",75,8.24012301587302,3.705,13.8151428571429,10.1101428571429,NA,NA,NA,NA
"Week 52",75,9.74803174603175,5.643,15.9632857142857,10.3202857142857,NA,NA,NA,NA
"Week 53",75,10.2284305555556,7.58,14.603,7.023,NA,NA,NA,NA
"Week 1",76,12.0413630952381,8.83171428571429,15.7785714285714,6.94685714285714,NA,NA,NA,NA
"Week 2",76,11.3999285714286,7.90014285714286,15.2065714285714,7.30642857142857,NA,NA,NA,NA
"Week 3",76,10.811373015873,6.46571428571429,15.6357142857143,9.17,283.172911137362,74.1386377574027,667.984114136795,593.845476379392
"Week 4",76,9.602375,5.82114285714286,14.7768571428571,8.95571428571428,248.835183290333,41.6844407019126,669.320189883825,627.635749181912
"Week 5",76,15.2098432539683,10.4077142857143,21.2865714285714,10.8788571428571,772.67319859571,341.187694681584,1547.22840559497,1206.04071091338
"Week 6",76,15.2999226190476,9.69157142857143,22.1442857142857,12.4527142857143,951.991050173946,383.286558240165,1731.10966411304,1347.82310587287
"Week 7",76,10.3999087301587,5.032,16.423,11.391,635.367068813555,222.447148394416,1171.89976927247,949.452620878057
"Week 8",76,6.88987831674959,2.09033333333333,12.4616666666667,10.3713333333333,436.014405755899,189.271491648336,805.043322208709,615.771830560373
"Week 44",76,13.934625,9.28533333333333,18.14,8.85466666666667,NA,NA,NA,NA
"Week 45",76,12.7057385531136,8.25828571428571,17.9258571428571,9.66757142857143,NA,NA,NA,NA
"Week 46",76,12.6030396825397,8.40142857142857,17.639,9.23757142857143,NA,NA,NA,NA
"Week 47",76,15.5026031746032,10.7661428571429,20.5718571428571,9.80571428571429,NA,NA,NA,NA
"Week 48",76,11.3008869047619,7.32671428571429,16.4945714285714,9.16785714285714,NA,NA,NA,NA
"Week 49",76,10.8898293650794,6.03585714285714,16.5661428571429,10.5302857142857,NA,NA,NA,NA
"Week 50",76,12.2568075396825,7.18314285714286,18.3547142857143,11.1715714285714,NA,NA,NA,NA
"Week 51",76,8.59785912698413,3.81257142857143,13.7027142857143,9.89014285714286,NA,NA,NA,NA
"Week 52",76,10.1238948412698,5.82114285714286,15.4211428571429,9.6,NA,NA,NA,NA
"Week 53",76,10.4975833333333,7.613,14.634,7.021,NA,NA,NA,NA
"Week 1",79,11.8727857142857,8.06528571428571,16.6564285714286,8.59114285714286,NA,NA,NA,NA
"Week 2",79,11.3676904761905,7.349,16.2991428571429,8.95014285714286,NA,NA,NA,NA
"Week 3",79,10.8070793650794,5.7,17.0144285714286,11.3144285714286,288.703892403327,36.3951975690772,798.264211957316,761.869014388239
"Week 4",79,9.51089682539683,4.69671428571429,16.2272857142857,11.5305714285714,254.615804304628,12.118348419221,759.166210403042,747.047861983821
"Week 5",79,14.7304285714286,8.63814285714286,23.091,14.4528571428571,757.113513152553,207.651294579601,1715.44323226367,1507.79193768407
"Week 6",79,14.9941706349206,7.922,24.5198571428571,16.5978571428571,966.611043324663,252.689315955306,2145.37772774877,1892.68841179347
"Week 7",79,10.4198591269841,3.83628571428571,19.0882857142857,15.252,672.907425546121,166.436967415485,1516.55814412885,1350.12117671336
"Week 8",79,7.33527988215488,0.704,15.7506666666667,15.0466666666667,490.458108126971,127.132010999302,1136.1633554751,1009.0313444758
"Week 44",79,14.0913784722222,8.31575,21.46525,13.1495,NA,NA,NA,NA
"Week 45",79,12.6509108669109,7.27671428571429,19.4462857142857,12.1695714285714,NA,NA,NA,NA
"Week 46",79,12.6308591269841,7.56342857142857,19.0881428571429,11.5247142857143,NA,NA,NA,NA
"Week 47",79,15.475744047619,9.92757142857143,22.4481428571429,12.5205714285714,NA,NA,NA,NA
"Week 48",79,11.0894126984127,6.13028571428571,17.5867142857143,11.4564285714286,NA,NA,NA,NA
"Week 49",79,10.2128333333333,4.41,18.0874285714286,13.6774285714286,NA,NA,NA,NA
"Week 50",79,11.5117222222222,5.27028571428571,19.6602857142857,14.39,NA,NA,NA,NA
"Week 51",79,8.34933134920635,2.54557142857143,15.5834285714286,13.0378571428571,NA,NA,NA,NA
"Week 52",79,9.76545833333333,4.41014285714286,17.0144285714286,12.6042857142857,NA,NA,NA,NA
"Week 53",79,10.3075972222222,6.561,16.085,9.524,NA,NA,NA,NA
"Week 1",87,10.2565396825397,6.20585714285714,15.017,8.81114285714286,NA,NA,NA,NA
"Week 2",87,10.1770496031746,5.70428571428571,15.4465714285714,9.74228571428571,NA,NA,NA,NA
"Week 3",87,9.39119444444444,4.41285714285714,15.0887142857143,10.6758571428571,143.416751539483,0,529.716193402249,529.716193402249
"Week 4",87,7.8546130952381,2.764,14.8737142857143,12.1097142857143,133.856906174899,0,648.877373471588,648.877373471588
"Week 5",87,11.0076349206349,4.91557142857143,21.24,16.3244285714286,389.560460262645,6.01170378172663,1417.15519450642,1411.1434907247
"Week 6",87,10.9457996031746,3.76785714285714,23.1695714285714,19.4017142857143,569.597077852192,24.0554951022737,1871.41242317712,1847.35692807485
"Week 7",87,7.52927777777778,0.683285714285714,17.6642857142857,16.981,439.714242764684,19.5888991537564,1309.48375032675,1289.894851173
"Week 8",87,5.33271344665561,-1.30266666666667,14.421,15.7236666666667,343.092688467201,15.870279293573,1021.43240793266,1005.56212863909
"Week 44",87,12.4926666666667,6.68975,19.4705,12.78075,NA,NA,NA,NA
"Week 45",87,10.9051639194139,5.34542857142857,17.7364285714286,12.391,NA,NA,NA,NA
"Week 46",87,10.9631329365079,5.70385714285714,17.5215714285714,11.8177142857143,NA,NA,NA,NA
"Week 47",87,13.3930833333333,8.06971428571429,20.8114285714286,12.7417142857143,NA,NA,NA,NA
"Week 48",87,8.92698809523809,3.983,16.1624285714286,12.1794285714286,NA,NA,NA,NA
"Week 49",87,5.9368253968254,-0.106,16.4484285714286,16.5544285714286,NA,NA,NA,NA
"Week 50",87,6.91713095238095,0.539857142857143,18.094,17.5541428571429,NA,NA,NA,NA
"Week 51",87,5.54490873015873,-0.465,14.2294285714286,14.6944285714286,NA,NA,NA,NA
"Week 52",87,6.8386130952381,1.47271428571429,15.9474285714286,14.4747142857143,NA,NA,NA,NA
"Week 53",87,8.22929166666667,3.553,15.089,11.536,NA,NA,NA,NA
"Week 1",92,11.2859702380952,7.062,17.3084285714286,10.2464285714286,NA,NA,NA,NA
"Week 2",92,11.123880952381,6.56042857142857,17.8812857142857,11.3208571428571,NA,NA,NA,NA
"Week 3",92,10.2854444444444,4.83657142857143,17.5951428571429,12.7585714285714,224.491377910146,0,854.529136351782,854.529136351782
"Week 4",92,8.81865476190476,3.40185714285714,17.5231428571429,14.1212857142857,215.476126401115,0,913.638144916958,913.638144916958
"Week 5",92,12.8083511904762,6.56028571428571,24.4585714285714,17.8982857142857,593.312478454688,65.6612605156897,1976.54656235797,1910.88530184228
"Week 6",92,13.0627956349206,5.48371428571429,26.1728571428571,20.6891428571429,808.161360725072,99.0284594244875,2426.55716322294,2327.52870379846
"Week 7",92,9.05509325396825,1.74942857142857,20.17,18.4205714285714,588.354631172707,82.6165434580015,1685.90676929601,1603.290225838
"Week 8",92,6.38430880320619,-1.077,15.8296666666667,16.9066666666667,435.932473620912,50.2622428452356,1163.39353420101,1113.13129135577
"Week 44",92,13.7834074074074,7.63566666666667,21.838,14.2023333333333,NA,NA,NA,NA
"Week 45",92,11.9223281440781,5.91357142857143,20.743,14.8294285714286,NA,NA,NA,NA
"Week 46",92,11.9844761904762,6.55942857142857,20.1701428571429,13.6107142857143,NA,NA,NA,NA
"Week 47",92,14.6369642857143,8.497,23.8875714285714,15.3905714285714,NA,NA,NA,NA
"Week 48",92,10.0808194444444,4.76571428571429,18.9548571428571,14.1891428571429,NA,NA,NA,NA
"Week 49",92,8.16860515873016,1.53414285714286,19.6698571428571,18.1357142857143,NA,NA,NA,NA
"Week 50",92,9.46290476190476,2.61185714285714,21.3861428571429,18.7742857142857,NA,NA,NA,NA
"Week 51",92,6.96736706349206,0.6,17.1652857142857,16.5652857142857,NA,NA,NA,NA
"Week 52",92,8.28812301587302,2.54014285714286,18.8114285714286,16.2712857142857,NA,NA,NA,NA
"Week 53",92,9.33655555555556,4.623,19.17,14.547,NA,NA,NA,NA
"Week 1",94,11.5957400793651,8.41428571428571,15.2888571428571,6.87457142857143,NA,NA,NA,NA
"Week 2",94,11.039880952381,7.62585714285714,14.7881428571429,7.16228571428571,NA,NA,NA,NA
"Week 3",94,10.3876825396825,6.26342857142857,15.0742857142857,8.81085714285714,245.425031113625,73.72229715103,543.263082644484,469.540785493454
"Week 4",94,9.19674007936508,5.40371428571429,14.2867142857143,8.883,214.389454486898,30.029731935033,575.942113115955,545.912381180922
"Week 5",94,14.6973988095238,9.63185714285714,20.5107142857143,10.8788571428571,710.159528091615,294.939005367276,1328.67677836383,1033.73777299655
"Week 6",94,14.7100734126984,9.41728571428571,21.5114285714286,12.0941428571429,878.319391915454,358.908885217608,1672.84595692439,1313.93707170678
"Week 7",94,9.79633333333333,4.68642857142857,15.7184285714286,11.032,579.118247306197,206.758913757984,1103.73957404856,896.980660290572
"Week 8",94,6.24228572415699,1.769,11.6383333333333,9.86933333333333,388.52222996619,173.510670870572,758.262331466845,584.751660596273
"Week 44",94,13.3496701388889,8.629,18.6515,10.0225,NA,NA,NA,NA
"Week 45",94,12.200956959707,7.98385714285714,17.0781428571429,9.09428571428571,NA,NA,NA,NA
"Week 46",94,12.0967083333333,8.05585714285714,17.0778571428571,9.022,NA,NA,NA,NA
"Week 47",94,15.0118591269841,10.4204285714286,20.3677142857143,9.94728571428571,NA,NA,NA,NA
"Week 48",94,10.8324047619048,6.83742857142857,15.5037142857143,8.66628571428571,NA,NA,NA,NA
"Week 49",94,10.338003968254,6.04885714285714,15.8617142857143,9.81285714285714,NA,NA,NA,NA
"Week 50",94,11.710871031746,6.90914285714286,17.2925714285714,10.3834285714286,NA,NA,NA,NA
"Week 51",94,8.09284920634921,3.53885714285714,13.3562857142857,9.81742857142857,NA,NA,NA,NA
"Week 52",94,9.61573015873016,5.26042857142857,14.788,9.52757142857143,NA,NA,NA,NA
"Week 53",94,10.0988888888889,7.124,14.144,7.02,NA,NA,NA,NA
"Week 1",95,12.1990912698413,8.559,17.2861428571429,8.72714285714286,NA,NA,NA,NA
"Week 2",95,11.646619047619,7.41385714285714,17.5722857142857,10.1584285714286,NA,NA,NA,NA
"Week 3",95,10.9795436507937,5.767,17.7871428571429,12.0201428571429,323.072308559485,44.8755705872304,913.588067083702,868.712496496472
"Week 4",95,10.0342638888889,5.26628571428571,17.858,12.5917142857143,304.364436661289,29.4670618992489,975.817707012482,946.350645113233
"Week 5",95,15.8318273809524,9.77542857142857,25.5042857142857,15.7288571428571,891.715693806691,297.449089581081,2154.5581815809,1857.10909199982
"Week 6",95,15.9008948412698,8.91685714285714,26.504,17.5871428571429,1083.82155769646,327.095247697669,2567.24810278715,2240.15285508948
"Week 7",95,11.0799801587302,4.26371428571429,20.8602857142857,16.5965714285714,737.33369548963,175.765362283552,1752.42356292608,1576.65820064253
"Week 8",95,7.59647505527916,1.70933333333333,16.071,14.3616666666667,510.314462707832,157.635304582506,1203.20539667695,1045.57009209444
"Week 44",95,14.1839548611111,8.55875,21.8255,13.26675,NA,NA,NA,NA
"Week 45",95,13.1029288766789,7.77171428571429,20.289,12.5172857142857,NA,NA,NA,NA
"Week 46",95,13.0721051587302,8.201,20.2888571428571,12.0878571428571,NA,NA,NA,NA
"Week 47",95,15.8911626984127,10.2765714285714,24.0042857142857,13.7277142857143,NA,NA,NA,NA
"Week 48",95,11.892494047619,6.84128571428571,19.5741428571429,12.7328571428571,NA,NA,NA,NA
