"Site","Date_time","Temp","RH","Dewpoint"
"99","2018-02-01 03:30:00 -0800",12.5,65.5,6.2
"99","2018-02-01 03:40:00 -0800",12.5,65.5,6.2
"99","2018-02-01 03:50:00 -0800",12,66,5.9
"99","2018-02-01 04:00:00 -0800",11.5,66,5.4
"99","2018-02-01 04:10:00 -0800",11,70.5,5.9
"99","2018-02-01 04:20:00 -0800",10,74,5.6
"99","2018-02-01 04:30:00 -0800",9.5,77.5,5.8
"99","2018-02-01 04:40:00 -0800",9,77.5,5.3
"99","2018-02-01 04:50:00 -0800",9,79,5.6
"99","2018-02-01 05:00:00 -0800",9.5,75.5,5.4
"99","2018-02-01 05:10:00 -0800",10,75,5.8
"99","2018-02-01 05:20:00 -0800",9.5,75.5,5.4
"99","2018-02-01 05:30:00 -0800",9.5,73,4.9
"99","2018-02-01 05:40:00 -0800",9.5,68,3.9
"99","2018-02-01 05:50:00 -0800",10,65.5,3.8
"99","2018-02-01 06:00:00 -0800",11,59,3.3
"99","2018-02-01 06:10:00 -0800",11.5,59,3.8
"99","2018-02-01 06:20:00 -0800",11,59,3.3
"99","2018-02-01 06:30:00 -0800",11,59,3.3
"99","2018-02-01 06:40:00 -0800",11,59.5,3.4
"99","2018-02-01 06:50:00 -0800",11,56.5,2.7
"99","2018-02-01 07:00:00 -0800",11.5,57,3.3
"99","2018-02-01 07:10:00 -0800",11,56,2.6
"99","2018-02-01 07:20:00 -0800",11,56.5,2.7
"99","2018-02-01 07:30:00 -0800",10.5,59.5,3
"99","2018-02-01 07:40:00 -0800",10,59.5,2.5
"99","2018-02-01 07:50:00 -0800",10,59,2.4
"99","2018-02-01 08:00:00 -0800",11,54.5,2.2
"99","2018-02-01 08:10:00 -0800",11,58,3.1
"99","2018-02-01 08:20:00 -0800",12,57,3.8
"99","2018-02-01 08:30:00 -0800",12,57,3.8
"99","2018-02-01 08:40:00 -0800",12.5,55.5,3.8
"99","2018-02-01 08:50:00 -0800",12.5,61.5,5.3
"99","2018-02-01 09:00:00 -0800",12.5,58,4.5
"99","2018-02-01 09:10:00 -0800",13.5,58,5.4
"99","2018-02-01 09:20:00 -0800",14.5,59,6.6
"99","2018-02-01 09:30:00 -0800",16.5,59,8.5
"99","2018-02-01 09:40:00 -0800",23,48,11.4
"99","2018-02-01 09:50:00 -0800",28,34,10.7
"99","2018-02-01 10:00:00 -0800",29,32,10.6
"99","2018-02-01 10:10:00 -0800",29,27.5,8.4
"99","2018-02-01 10:20:00 -0800",30,27,9
"99","2018-02-01 10:30:00 -0800",28,27.5,7.5
"99","2018-02-01 10:40:00 -0800",26.5,28,6.5
"99","2018-02-01 10:50:00 -0800",23.5,31,5.4
"99","2018-02-01 11:00:00 -0800",23,34,6.3
"99","2018-02-01 11:10:00 -0800",23,29.5,4.3
"99","2018-02-01 11:20:00 -0800",23,31.5,5.2
"99","2018-02-01 11:30:00 -0800",22.5,32.5,5.2
"99","2018-02-01 11:40:00 -0800",22,34,5.4
"99","2018-02-01 11:50:00 -0800",21.5,36,5.8
"99","2018-02-01 12:00:00 -0800",21.5,35,5.4
"99","2018-02-01 12:10:00 -0800",21.5,35.5,5.6
"99","2018-02-01 12:20:00 -0800",21.5,34.5,5.2
"99","2018-02-01 12:30:00 -0800",21.5,36,5.8
"99","2018-02-01 12:40:00 -0800",22,35.5,6.1
"99","2018-02-01 12:50:00 -0800",22,34,5.4
"99","2018-02-01 13:00:00 -0800",22.5,36,6.7
"99","2018-02-01 13:10:00 -0800",22,36,6.3
"99","2018-02-01 13:20:00 -0800",23,33.5,6.1
"99","2018-02-01 13:30:00 -0800",22.5,35,6.3
"99","2018-02-01 13:40:00 -0800",22,36,6.3
"99","2018-02-01 13:50:00 -0800",23.5,33.5,6.5
"99","2018-02-01 14:00:00 -0800",23.5,34,6.7
"99","2018-02-01 14:10:00 -0800",24,33,6.7
"99","2018-02-01 14:20:00 -0800",23,34,6.3
"99","2018-02-01 14:30:00 -0800",22.5,35.5,6.5
"99","2018-02-01 14:40:00 -0800",23,36.5,7.3
"99","2018-02-01 14:50:00 -0800",24.5,34.5,7.8
"99","2018-02-01 15:00:00 -0800",23.5,35,7.2
"99","2018-02-01 15:10:00 -0800",25,34,8.1
"99","2018-02-01 15:20:00 -0800",23,35,6.7
"99","2018-02-01 15:30:00 -0800",21.5,38,6.6
"99","2018-02-01 15:40:00 -0800",21,39,6.5
"99","2018-02-01 15:50:00 -0800",21,39.5,6.7
"99","2018-02-01 16:00:00 -0800",20.5,39.5,6.3
"99","2018-02-01 16:10:00 -0800",20.5,39.5,6.3
"99","2018-02-01 16:20:00 -0800",20,39,5.6
"99","2018-02-01 16:30:00 -0800",20,39,5.6
"99","2018-02-01 16:40:00 -0800",19.5,39.5,5.4
"99","2018-02-01 16:50:00 -0800",19.5,44,6.9
"99","2018-02-01 17:00:00 -0800",19,47,7.4
"99","2018-02-01 17:10:00 -0800",18,49.5,7.3
"99","2018-02-01 17:20:00 -0800",16.5,50,6.1
"99","2018-02-01 17:30:00 -0800",16,54,6.7
"99","2018-02-01 17:40:00 -0800",15.5,56,6.8
"99","2018-02-01 17:50:00 -0800",15,57.5,6.7
"99","2018-02-01 18:00:00 -0800",14.5,58.5,6.5
"99","2018-02-01 18:10:00 -0800",14,60.5,6.5
"99","2018-02-01 18:20:00 -0800",14.5,58,6.3
"99","2018-02-01 18:30:00 -0800",14.5,56.5,6
"99","2018-02-01 18:40:00 -0800",14.5,53,5
"99","2018-02-01 18:50:00 -0800",13.5,59.5,5.8
"99","2018-02-01 19:00:00 -0800",13,59,5.2
"99","2018-02-01 19:10:00 -0800",13,58.5,5.1
"99","2018-02-01 19:20:00 -0800",13.5,56.5,5
"99","2018-02-01 19:30:00 -0800",13,57.5,4.8
"99","2018-02-01 19:40:00 -0800",13,58,4.9
"99","2018-02-01 19:50:00 -0800",12.5,61,5.2
"99","2018-02-01 20:00:00 -0800",12,61.5,4.8
"99","2018-02-01 20:10:00 -0800",12,62.5,5.1
"99","2018-02-01 20:20:00 -0800",12,61.5,4.8
"99","2018-02-01 20:30:00 -0800",13,59.5,5.3
"99","2018-02-01 20:40:00 -0800",13.5,58,5.4
"99","2018-02-01 20:50:00 -0800",13,59.5,5.3
"99","2018-02-01 21:00:00 -0800",13,59,5.2
"99","2018-02-01 21:10:00 -0800",13.5,58.5,5.5
"99","2018-02-01 21:20:00 -0800",13.5,58,5.4
"99","2018-02-01 21:30:00 -0800",13.5,59.5,5.8
"99","2018-02-01 21:40:00 -0800",12.5,61.5,5.3
"99","2018-02-01 21:50:00 -0800",12.5,61.5,5.3
"99","2018-02-01 22:00:00 -0800",13,61.5,5.8
"99","2018-02-01 22:10:00 -0800",11.5,64.5,5
"99","2018-02-01 22:20:00 -0800",12,66,5.9
"99","2018-02-01 22:30:00 -0800",12,65,5.6
"99","2018-02-01 22:40:00 -0800",12.5,64.5,6
"99","2018-02-01 22:50:00 -0800",13,63,6.1
"99","2018-02-01 23:00:00 -0800",13.5,61,6.1
"99","2018-02-01 23:10:00 -0800",12.5,63.5,5.8
"99","2018-02-01 23:20:00 -0800",12,66.5,6
"99","2018-02-01 23:30:00 -0800",12.5,65.5,6.2
"99","2018-02-01 23:40:00 -0800",11.5,67.5,5.7
"99","2018-02-01 23:50:00 -0800",11,69,5.5
"99","2018-02-02 00:00:00 -0800",11,70,5.7
"99","2018-02-02 00:10:00 -0800",11,70,5.7
"99","2018-02-02 00:20:00 -0800",12,67.5,6.2
"99","2018-02-02 00:30:00 -0800",12.5,67,6.5
"99","2018-02-02 00:40:00 -0800",12.5,66,6.3
"99","2018-02-02 00:50:00 -0800",13,64.5,6.5
"99","2018-02-02 01:00:00 -0800",13.5,64,6.8
"99","2018-02-02 01:10:00 -0800",13,65.5,6.7
"99","2018-02-02 01:20:00 -0800",13,65.5,6.7
"99","2018-02-02 01:30:00 -0800",13,66.5,6.9
"99","2018-02-02 01:40:00 -0800",12.5,68,6.8
"99","2018-02-02 01:50:00 -0800",12.5,70,7.2
"99","2018-02-02 02:00:00 -0800",12.5,69.5,7.1
"99","2018-02-02 02:10:00 -0800",12,71.5,7
"99","2018-02-02 02:20:00 -0800",12.5,71.5,7.5
"99","2018-02-02 02:30:00 -0800",13,71,7.9
"99","2018-02-02 02:40:00 -0800",13.5,69.5,8
"99","2018-02-02 02:50:00 -0800",13,70,7.7
"99","2018-02-02 03:00:00 -0800",12.5,70.5,7.3
"99","2018-02-02 03:10:00 -0800",13,70,7.7
"99","2018-02-02 03:20:00 -0800",13.5,69.5,8
"99","2018-02-02 03:30:00 -0800",13,70,7.7
"99","2018-02-02 03:40:00 -0800",12.5,71.5,7.5
"99","2018-02-02 03:50:00 -0800",12,73,7.3
"99","2018-02-02 04:00:00 -0800",12,73.5,7.4
"99","2018-02-02 04:10:00 -0800",13,72,8.1
"99","2018-02-02 04:20:00 -0800",12.5,72.5,7.7
"99","2018-02-02 04:30:00 -0800",11.5,74.5,7.1
"99","2018-02-02 04:40:00 -0800",12,75,7.7
"99","2018-02-02 04:50:00 -0800",12,73.5,7.4
"99","2018-02-02 05:00:00 -0800",11.5,75.5,7.3
"99","2018-02-02 05:10:00 -0800",11.5,76,7.4
"99","2018-02-02 05:20:00 -0800",11.5,77,7.6
"99","2018-02-02 05:30:00 -0800",11.5,76.5,7.5
"99","2018-02-02 05:40:00 -0800",11.5,76.5,7.5
"99","2018-02-02 05:50:00 -0800",12,75.5,7.8
"99","2018-02-02 06:00:00 -0800",12,75,7.7
"99","2018-02-02 06:10:00 -0800",11.5,77,7.6
"99","2018-02-02 06:20:00 -0800",12,75.5,7.8
"99","2018-02-02 06:30:00 -0800",12,75,7.7
"99","2018-02-02 06:40:00 -0800",12,74.5,7.6
"99","2018-02-02 06:50:00 -0800",12,74.5,7.6
"99","2018-02-02 07:00:00 -0800",12.5,71.5,7.5
"99","2018-02-02 07:10:00 -0800",13,70.5,7.8
"99","2018-02-02 07:20:00 -0800",12.5,71.5,7.5
"99","2018-02-02 07:30:00 -0800",12.5,71.5,7.5
"99","2018-02-02 07:40:00 -0800",12.5,70.5,7.3
"99","2018-02-02 07:50:00 -0800",12.5,71.5,7.5
"99","2018-02-02 08:00:00 -0800",12.5,71,7.4
"99","2018-02-02 08:10:00 -0800",12.5,72,7.6
"99","2018-02-02 08:20:00 -0800",13,70.5,7.8
"99","2018-02-02 08:30:00 -0800",13,71.5,8
"99","2018-02-02 08:40:00 -0800",13.5,70.5,8.2
"99","2018-02-02 08:50:00 -0800",14.5,68,8.7
"99","2018-02-02 09:00:00 -0800",14.5,67,8.5
"99","2018-02-02 09:10:00 -0800",15.5,67.5,9.5
"99","2018-02-02 09:20:00 -0800",16.5,61.5,9.1
"99","2018-02-02 09:30:00 -0800",18,60,10.1
"99","2018-02-02 09:40:00 -0800",23.5,46.5,11.4
"99","2018-02-02 09:50:00 -0800",26.5,38,11
"99","2018-02-02 10:00:00 -0800",29.5,34.5,12.2
"99","2018-02-02 10:10:00 -0800",29.5,30,10.1
"99","2018-02-02 10:20:00 -0800",29,32,10.6
"99","2018-02-02 10:30:00 -0800",27,34.5,10
"99","2018-02-02 10:40:00 -0800",24.5,38,9.3
"99","2018-02-02 10:50:00 -0800",23.5,38.5,8.6
"99","2018-02-02 11:00:00 -0800",23,41,9
"99","2018-02-02 11:10:00 -0800",22,41.5,8.3
"99","2018-02-02 11:20:00 -0800",22,41.5,8.3
"99","2018-02-02 11:30:00 -0800",21.5,43,8.4
"99","2018-02-02 11:40:00 -0800",21.5,43,8.4
"99","2018-02-02 11:50:00 -0800",22,43,8.9
"99","2018-02-02 12:00:00 -0800",22.5,42,9
"99","2018-02-02 12:10:00 -0800",22.5,40.5,8.4
"99","2018-02-02 12:20:00 -0800",22,41.5,8.3
"99","2018-02-02 12:30:00 -0800",22.5,40,8.2
"99","2018-02-02 12:40:00 -0800",23,40,8.7
"99","2018-02-02 12:50:00 -0800",22.5,40.5,8.4
"99","2018-02-02 13:00:00 -0800",22,41,8.2
"99","2018-02-02 13:10:00 -0800",22.5,40,8.2
"99","2018-02-02 13:20:00 -0800",23.5,38.5,8.6
"99","2018-02-02 13:30:00 -0800",23,39.5,8.5
"99","2018-02-02 13:40:00 -0800",23,39,8.3
"99","2018-02-02 13:50:00 -0800",24,37.5,8.6
"99","2018-02-02 14:00:00 -0800",24,37,8.4
"99","2018-02-02 14:10:00 -0800",25,34.5,8.3
"99","2018-02-02 14:20:00 -0800",24.5,36.5,8.7
"99","2018-02-02 14:30:00 -0800",23.5,41,9.5
"99","2018-02-02 14:40:00 -0800",23.5,36.5,7.8
"99","2018-02-02 14:50:00 -0800",24,37,8.4
"99","2018-02-02 15:00:00 -0800",24,38,8.8
"99","2018-02-02 15:10:00 -0800",25,36.5,9.1
"99","2018-02-02 15:20:00 -0800",24,38.5,9
"99","2018-02-02 15:30:00 -0800",22.5,39,7.9
"99","2018-02-02 15:40:00 -0800",21.5,41.5,7.9
"99","2018-02-02 15:50:00 -0800",21.5,41,7.7
"99","2018-02-02 16:00:00 -0800",21,42.5,7.8
"99","2018-02-02 16:10:00 -0800",21,43.5,8.1
"99","2018-02-02 16:20:00 -0800",20.5,44,7.8
"99","2018-02-02 16:30:00 -0800",20,45.5,7.9
"99","2018-02-02 16:40:00 -0800",20,47.5,8.5
"99","2018-02-02 16:50:00 -0800",19.5,49,8.5
"99","2018-02-02 17:00:00 -0800",19,51.5,8.8
"99","2018-02-02 17:10:00 -0800",18,52.5,8.1
"99","2018-02-02 17:20:00 -0800",17.5,53.5,8
"99","2018-02-02 17:30:00 -0800",16.5,58.5,8.3
"99","2018-02-02 17:40:00 -0800",16,58.5,7.9
"99","2018-02-02 17:50:00 -0800",15,62.5,7.9
"99","2018-02-02 18:00:00 -0800",14.5,65,8
"99","2018-02-02 18:10:00 -0800",14.5,66,8.2
"99","2018-02-02 18:20:00 -0800",14.5,66.5,8.3
"99","2018-02-02 18:30:00 -0800",14.5,65.5,8.1
"99","2018-02-02 18:40:00 -0800",14,67,8
"99","2018-02-02 18:50:00 -0800",14,65,7.5
"99","2018-02-02 19:00:00 -0800",13.5,66.5,7.4
"99","2018-02-02 19:10:00 -0800",14,67,8
"99","2018-02-02 19:20:00 -0800",13.5,67,7.5
"99","2018-02-02 19:30:00 -0800",13.5,67,7.5
"99","2018-02-02 19:40:00 -0800",14,64.5,7.4
"99","2018-02-02 19:50:00 -0800",13.5,65,7.1
"99","2018-02-02 20:00:00 -0800",13,67.5,7.1
"99","2018-02-02 20:10:00 -0800",13.5,66,7.3
"99","2018-02-02 20:20:00 -0800",13,67.5,7.1
"99","2018-02-02 20:30:00 -0800",13,69,7.5
"99","2018-02-02 20:40:00 -0800",13,68,7.2
"99","2018-02-02 20:50:00 -0800",13,68.5,7.3
"99","2018-02-02 21:00:00 -0800",13,69.5,7.6
"99","2018-02-02 21:10:00 -0800",13,69.5,7.6
"99","2018-02-02 21:20:00 -0800",13.5,68.5,7.8
"99","2018-02-02 21:30:00 -0800",13.5,67,7.5
"99","2018-02-02 21:40:00 -0800",13.5,68,7.7
"99","2018-02-02 21:50:00 -0800",13.5,65,7.1
"99","2018-02-02 22:00:00 -0800",13,67.5,7.1
"99","2018-02-02 22:10:00 -0800",12.5,68.5,6.9
"99","2018-02-02 22:20:00 -0800",12,69.5,6.6
"99","2018-02-02 22:30:00 -0800",12.5,69,7
"99","2018-02-02 22:40:00 -0800",12.5,67.5,6.7
"99","2018-02-02 22:50:00 -0800",12.5,68,6.8
"99","2018-02-02 23:00:00 -0800",12.5,66.5,6.4
"99","2018-02-02 23:10:00 -0800",12,68,6.3
"99","2018-02-02 23:20:00 -0800",12,67.5,6.2
"99","2018-02-02 23:30:00 -0800",12.5,65.5,6.2
"99","2018-02-02 23:40:00 -0800",13.5,63.5,6.7
"99","2018-02-02 23:50:00 -0800",13.5,62,6.4
"99","2018-02-03 00:00:00 -0800",14,60.5,6.5
"99","2018-02-03 00:10:00 -0800",14,60.5,6.5
"99","2018-02-03 00:20:00 -0800",14,60.5,6.5
"99","2018-02-03 00:30:00 -0800",14,60,6.4
"99","2018-02-03 00:40:00 -0800",13.5,62,6.4
"99","2018-02-03 00:50:00 -0800",13.5,61,6.1
"99","2018-02-03 01:00:00 -0800",13,63,6.1
"99","2018-02-03 01:10:00 -0800",13,63,6.1
"99","2018-02-03 01:20:00 -0800",12.5,65,6.1
"99","2018-02-03 01:30:00 -0800",12,67.5,6.2
"99","2018-02-03 01:40:00 -0800",12,66,5.9
"99","2018-02-03 01:50:00 -0800",12.5,66,6.3
"99","2018-02-03 02:00:00 -0800",12,66.5,6
"99","2018-02-03 02:10:00 -0800",12.5,66,6.3
"99","2018-02-03 02:20:00 -0800",12.5,64,5.9
"99","2018-02-03 02:30:00 -0800",13,63,6.1
"99","2018-02-03 02:40:00 -0800",13.5,63,6.6
"99","2018-02-03 02:50:00 -0800",13.5,62.5,6.5
"99","2018-02-03 03:00:00 -0800",13,64,6.4
"99","2018-02-03 03:10:00 -0800",14,61,6.6
"99","2018-02-03 03:20:00 -0800",13.5,63,6.6
"99","2018-02-03 03:30:00 -0800",13.5,64,6.8
"99","2018-02-03 03:40:00 -0800",13.5,63.5,6.7
"99","2018-02-03 03:50:00 -0800",13.5,65,7.1
"99","2018-02-03 04:00:00 -0800",13,66,6.8
"99","2018-02-03 04:10:00 -0800",13,66,6.8
"99","2018-02-03 04:20:00 -0800",13,67.5,7.1
"99","2018-02-03 04:30:00 -0800",13.5,64.5,6.9
"99","2018-02-03 04:40:00 -0800",13,66.5,6.9
"99","2018-02-03 04:50:00 -0800",13,68,7.2
"99","2018-02-03 05:00:00 -0800",13,67,7
"99","2018-02-03 05:10:00 -0800",12,70,6.7
"99","2018-02-03 05:20:00 -0800",12.5,69,7
"99","2018-02-03 05:30:00 -0800",12.5,68.5,6.9
"99","2018-02-03 05:40:00 -0800",12.5,67,6.5
"99","2018-02-03 05:50:00 -0800",12,70,6.7
"99","2018-02-03 06:00:00 -0800",12,68.5,6.4
"99","2018-02-03 06:10:00 -0800",11.5,71,6.4
"99","2018-02-03 06:20:00 -0800",12.5,67.5,6.7
"99","2018-02-03 06:30:00 -0800",11.5,69.5,6.1
"99","2018-02-03 06:40:00 -0800",12.5,67,6.5
"99","2018-02-03 06:50:00 -0800",12,68,6.3
"99","2018-02-03 07:00:00 -0800",11.5,69,6
"99","2018-02-03 07:10:00 -0800",12,67.5,6.2
"99","2018-02-03 07:20:00 -0800",12,67,6.1
"99","2018-02-03 07:30:00 -0800",12,67,6.1
"99","2018-02-03 07:40:00 -0800",12,67.5,6.2
"99","2018-02-03 07:50:00 -0800",12,68,6.3
"99","2018-02-03 08:00:00 -0800",12,66.5,6
"99","2018-02-03 08:10:00 -0800",13,63.5,6.2
"99","2018-02-03 08:20:00 -0800",14,62,6.8
"99","2018-02-03 08:30:00 -0800",14.5,61.5,7.2
"99","2018-02-03 08:40:00 -0800",13.5,65.5,7.2
"99","2018-02-03 08:50:00 -0800",13.5,66,7.3
"99","2018-02-03 09:00:00 -0800",15,63,8
"99","2018-02-03 09:10:00 -0800",16,61.5,8.6
"99","2018-02-03 09:20:00 -0800",16.5,60,8.7
"99","2018-02-03 09:30:00 -0800",17,59,8.9
"99","2018-02-03 09:40:00 -0800",25.5,47,13.4
"99","2018-02-03 09:50:00 -0800",30.5,32.5,12.2
"99","2018-02-03 10:00:00 -0800",34.5,31,14.9
"99","2018-02-03 10:10:00 -0800",32.5,29,12.2
"99","2018-02-03 10:20:00 -0800",29.5,30,10.1
"99","2018-02-03 10:30:00 -0800",27.5,33.5,10
"99","2018-02-03 10:40:00 -0800",25,36,8.9
"99","2018-02-03 10:50:00 -0800",24,38.5,9
"99","2018-02-03 11:00:00 -0800",23.5,40,9.1
"99","2018-02-03 11:10:00 -0800",23,40.5,8.9
"99","2018-02-03 11:20:00 -0800",23,40.5,8.9
"99","2018-02-03 11:30:00 -0800",22.5,39,7.9
"99","2018-02-03 11:40:00 -0800",22.5,40,8.2
"99","2018-02-03 11:50:00 -0800",23,41,9
"99","2018-02-03 12:00:00 -0800",22.5,41,8.6
"99","2018-02-03 12:10:00 -0800",23,39.5,8.5
"99","2018-02-03 12:20:00 -0800",22.5,40,8.2
"99","2018-02-03 12:30:00 -0800",22.5,40.5,8.4
"99","2018-02-03 12:40:00 -0800",23.5,38.5,8.6
"99","2018-02-03 12:50:00 -0800",23,39.5,8.5
"99","2018-02-03 13:00:00 -0800",23,39,8.3
"99","2018-02-03 13:10:00 -0800",24,38.5,9
"99","2018-02-03 13:20:00 -0800",24,38,8.8
"99","2018-02-03 13:30:00 -0800",24,37,8.4
"99","2018-02-03 13:40:00 -0800",24,37,8.4
"99","2018-02-03 13:50:00 -0800",24.5,37,8.9
"99","2018-02-03 14:00:00 -0800",24.5,36.5,8.7
"99","2018-02-03 14:10:00 -0800",27,31.5,8.7
"99","2018-02-03 14:20:00 -0800",25.5,34,8.5
"99","2018-02-03 14:30:00 -0800",24.5,35,8
"99","2018-02-03 14:40:00 -0800",25,35.5,8.7
"99","2018-02-03 14:50:00 -0800",25.5,33,8.1
"99","2018-02-03 15:00:00 -0800",25,35,8.5
"99","2018-02-03 15:10:00 -0800",26.5,33.5,9.2
"99","2018-02-03 15:20:00 -0800",25.5,35,8.9
"99","2018-02-03 15:30:00 -0800",25,35,8.5
"99","2018-02-03 15:40:00 -0800",23,39,8.3
"99","2018-02-03 15:50:00 -0800",23,37,7.5
"99","2018-02-03 16:00:00 -0800",22.5,38.5,7.7
"99","2018-02-03 16:10:00 -0800",22.5,39.5,8.1
"99","2018-02-03 16:20:00 -0800",22,39,7.4
"99","2018-02-03 16:30:00 -0800",22,39.5,7.6
"99","2018-02-03 16:40:00 -0800",21.5,40,7.3
"99","2018-02-03 16:50:00 -0800",21.5,43,8.4
"99","2018-02-03 17:00:00 -0800",21,47,9.3
"99","2018-02-03 17:10:00 -0800",19.5,49.5,8.7
"99","2018-02-03 17:20:00 -0800",18.5,52,8.5
"99","2018-02-03 17:30:00 -0800",17.5,54.5,8.2
"99","2018-02-03 17:40:00 -0800",17,55.5,8
"99","2018-02-03 17:50:00 -0800",16,58,7.7
"99","2018-02-03 18:00:00 -0800",15.5,60.5,7.9
"99","2018-02-03 18:10:00 -0800",15.5,61.5,8.1
"99","2018-02-03 18:20:00 -0800",15,62,7.8
"99","2018-02-03 18:30:00 -0800",15,62.5,7.9
"99","2018-02-03 18:40:00 -0800",14.5,64,7.8
"99","2018-02-03 18:50:00 -0800",15,62.5,7.9
"99","2018-02-03 19:00:00 -0800",15,61,7.5
"99","2018-02-03 19:10:00 -0800",14.5,63,7.5
"99","2018-02-03 19:20:00 -0800",15,60.5,7.4
"99","2018-02-03 19:30:00 -0800",15,58.5,6.9
"99","2018-02-03 19:40:00 -0800",15,58,6.8
"99","2018-02-03 19:50:00 -0800",15,57.5,6.7
"99","2018-02-03 20:00:00 -0800",15,57.5,6.7
"99","2018-02-03 20:10:00 -0800",15,57,6.6
"99","2018-02-03 20:20:00 -0800",15,56,6.3
"99","2018-02-03 20:30:00 -0800",15,55.5,6.2
"99","2018-02-03 20:40:00 -0800",15.5,55.5,6.6
"99","2018-02-03 20:50:00 -0800",15.5,55,6.5
"99","2018-02-03 21:00:00 -0800",15.5,55,6.5
"99","2018-02-03 21:10:00 -0800",16,54.5,6.8
"99","2018-02-03 21:20:00 -0800",16,54.5,6.8
"99","2018-02-03 21:30:00 -0800",15.5,56,6.8
"99","2018-02-03 21:40:00 -0800",15.5,57,7
"99","2018-02-03 21:50:00 -0800",16,56,7.2
"99","2018-02-03 22:00:00 -0800",16,55.5,7.1
"99","2018-02-03 22:10:00 -0800",15.5,56.5,6.9
"99","2018-02-03 22:20:00 -0800",15.5,57.5,7.2
"99","2018-02-03 22:30:00 -0800",15,58,6.8
"99","2018-02-03 22:40:00 -0800",15,59.5,7.2
"99","2018-02-03 22:50:00 -0800",14.5,61,7.1
"99","2018-02-03 23:00:00 -0800",14.5,61.5,7.2
"99","2018-02-03 23:10:00 -0800",14.5,61.5,7.2
"99","2018-02-03 23:20:00 -0800",14.5,62.5,7.4
"99","2018-02-03 23:30:00 -0800",15,61.5,7.7
"99","2018-02-03 23:40:00 -0800",15,61.5,7.7
"99","2018-02-03 23:50:00 -0800",15,62,7.8
"99","2018-02-04 00:00:00 -0800",15,61.5,7.7
"99","2018-02-04 00:10:00 -0800",14.5,64,7.8
"99","2018-02-04 00:20:00 -0800",14.5,63,7.5
"99","2018-02-04 00:30:00 -0800",14,65,7.5
"99","2018-02-04 00:40:00 -0800",13.5,66,7.3
"99","2018-02-04 00:50:00 -0800",13.5,66.5,7.4
"99","2018-02-04 01:00:00 -0800",13.5,66.5,7.4
"99","2018-02-04 01:10:00 -0800",14,65.5,7.6
"99","2018-02-04 01:20:00 -0800",13.5,66.5,7.4
"99","2018-02-04 01:30:00 -0800",13.5,66.5,7.4
"99","2018-02-04 01:40:00 -0800",13.5,66,7.3
"99","2018-02-04 01:50:00 -0800",14,65,7.5
"99","2018-02-04 02:00:00 -0800",14,66,7.8
"99","2018-02-04 02:10:00 -0800",14,66,7.8
"99","2018-02-04 02:20:00 -0800",13.5,66.5,7.4
"99","2018-02-04 02:30:00 -0800",13.5,67,7.5
"99","2018-02-04 02:40:00 -0800",13.5,67.5,7.6
"99","2018-02-04 02:50:00 -0800",14,66.5,7.9
"99","2018-02-04 03:00:00 -0800",14,65.5,7.6
"99","2018-02-04 03:10:00 -0800",14,65,7.5
"99","2018-02-04 03:20:00 -0800",14.5,65.5,8.1
"99","2018-02-04 03:30:00 -0800",14.5,64.5,7.9
"99","2018-02-04 03:40:00 -0800",14,66,7.8
"99","2018-02-04 03:50:00 -0800",14,66,7.8
"99","2018-02-04 04:00:00 -0800",14.5,64.5,7.9
"99","2018-02-04 04:10:00 -0800",15,63.5,8.1
"99","2018-02-04 04:20:00 -0800",14.5,64,7.8
"99","2018-02-04 04:30:00 -0800",14,66,7.8
"99","2018-02-04 04:40:00 -0800",13.5,68.5,7.8
"99","2018-02-04 04:50:00 -0800",12,72.5,7.2
"99","2018-02-04 05:00:00 -0800",13,70,7.7
"99","2018-02-04 05:10:00 -0800",13.5,68,7.7
"99","2018-02-04 05:20:00 -0800",13.5,68.5,7.8
"99","2018-02-04 05:30:00 -0800",13,69.5,7.6
"99","2018-02-04 05:40:00 -0800",13,70.5,7.8
"99","2018-02-04 05:50:00 -0800",13,70.5,7.8
"99","2018-02-04 06:00:00 -0800",13,70.5,7.8
"99","2018-02-04 06:10:00 -0800",13,71,7.9
"99","2018-02-04 06:20:00 -0800",13.5,69,7.9
"99","2018-02-04 06:30:00 -0800",14,67,8
"99","2018-02-04 06:40:00 -0800",14,67,8
"99","2018-02-04 06:50:00 -0800",13.5,69.5,8
"99","2018-02-04 07:00:00 -0800",13.5,69,7.9
"99","2018-02-04 07:10:00 -0800",13,70,7.7
"99","2018-02-04 07:20:00 -0800",13,70,7.7
"99","2018-02-04 07:30:00 -0800",12.5,71.5,7.5
"99","2018-02-04 07:40:00 -0800",12.5,72,7.6
"99","2018-02-04 07:50:00 -0800",12.5,72.5,7.7
"99","2018-02-04 08:00:00 -0800",14,69.5,8.5
"99","2018-02-04 08:10:00 -0800",13,72.5,8.2
"99","2018-02-04 08:20:00 -0800",13.5,71.5,8.5
"99","2018-02-04 08:30:00 -0800",15,67,8.9
"99","2018-02-04 08:40:00 -0800",16,65.5,9.5
"99","2018-02-04 08:50:00 -0800",16,68,10.1
"99","2018-02-04 09:00:00 -0800",16.5,64.5,9.8
"99","2018-02-04 09:10:00 -0800",17,66.5,10.7
"99","2018-02-04 09:20:00 -0800",18.5,61,10.8
"99","2018-02-04 09:30:00 -0800",20,61,12.3
